Wang, Yuqing; Momohara, Arata; Ito, Ayano; Fukushima, Tohru; Huang, Yong-Jiang;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wazneh, Hussein; Arain, M. Altaf; Coulibaly, Paulin;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Su Hai-jing; Qiao Shao-Bo; Yang Jie; Wang Xiao-juan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Forster, Piers;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Li, Guoxing; Guo, Qun; Liu, Yang; Li, Yixue; Pan, Xiaochuan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
McGlade, Christophe; Ekins, Paul;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Diop, Bassirou; Blanchard, Fabian; Sanz, Nicolas;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wagner, Heiko; Fanesi, Andrea; Wilhelm, Christian;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Monerie, Paul-Arthur; Robson, Jon; Dong, Buwen; Hodson, Dan L. R.; Klingaman, Nicholas P.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Liu, Run; Liou, Kuo-Nan; Su, Hui; Gu, Yu; Zhao, Bin; Jiang, Jonathan H.; Liu, Shaw Chen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Vizy, Edward K.; Cook, Kerry H.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sharma, P.; Marinov, I; Cabre, A.; Kostadinov, T.; Singh, A.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Zhang, Qiang; Han, Lanying; Jia, Jianying; Song, Lingling; Wang, Jinsong;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Li, Chao; Stevens, Bjorn; Marotzke, Jochem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Li, Xi-Bin; Wang, Yang-Yang; Wang, He; Zhu, Jian-Yang;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Raymond, David J.; Fuchs, Zeljka;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jarvis, Lauren; McCann, Kevin; Tunney, Tyler; Gellner, Gabriel; Fryxell, John M.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nicholas, Patrice K.; Breakey, Suellen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Leng, Guoyong; Tang, Qiuhong; Huang, Shengzhi; Zhang, Xuejun; Cao, Junjun;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tao, Yuqiang; Xue, Bin; Lei, Guoliang; Liu, Fei; Wang, Zhen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nagelkerken, Ivan; Munday, Philip L.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Solly, Emily F.; Lindahl, Bjorn D.; Dawes, Melissa A.; Peter, Martina; Souza, Romulo C.; Rixen, Christian; Hagedorn, Frank;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rahman, Md. Rejaur; Lateh, Habibah;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Zhang, Liping; Delworth, Thomas L.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wang, Guanqin; Li, Fei; Peng, Yunfeng; Yu, Jianchun; Zhang, Dianye; Yang, Guibiao; Fang, Kai; Wang, Jun; Mohammat, Anwar; Zhou, Guoying; Yang, Yuanhe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Obase, Takashi; Abe-Ouchi, Ayako;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Quej, Victor H.; Almorox, Javier; Ibrakhimov, Mirzakhayot; Saito, Laurel;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Shi Ying; Zhang Dong-Feng; Xu Ying; Zhou Bo-Tao;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kiat, Y.; Vortman, Y.; Sapir, N.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Shi, Junye; Han, Donglin; Li, Zichao; Yang, Lu; Lu, Sheng-Guo; Zhong, Zhifeng; Chen, Jiangping; Zhang, Q. M.; Qian, Xiaoshi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
McClenachan, Loren; Grabowski, Jonathan H.; Marra, Madison; McKeon, C. Seabird; Neal, Benjamin P.; Record, Nicholas R.; Scyphers, Steven B.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bintanja, R.; Krikken, F.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chaidez, V.; Dreano, D.; Agusti, S.; Duarte, C. M.; Hoteit, I.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Di Lorenzo, Tiziana; Galassi, Diana Maria Paola;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Neubauer, Scott C.; Megonigal, J. Patrick;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Luan, Junwei; Wu, Jianghua; Liu, Shirong; Roulet, Nigel; Wang, Mei;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Muryanto; Suntoro; Gunawan, T.; Setyono, P.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Seneviratne, Sonia, I; Rogelj, Joeri; Seferian, Roland; Wartenburger, Richard; Allen, Myles R.; Cain, Michelle; Millar, Richard J.; Ebi, Kristie L.; Ellis, Neville; Hoegh-Guldberg, Ove; Payne, Antony J.; Schleussner, Carl-Friedrich; Tschakert, Petra; Warren, Rachel F.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guiot, Joel; Cramer, Wolfgang;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Le Bris, Karine; DeZeeuw, Jasmine; Godin, Paul J.; Strong, Kimberly;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Xue, Kai; Xie, Jianping; Zhou, Aifen; Liu, Feifei; Li, Dejun; Wu, Liyou; Deng, Ye; He, Zhili; Van Nostrand, Joy D.; Luo, Yiqi; Zhou, Jizhong;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Katsuyama, Yuta; Inatsu, Masaru; Nakamura, Kazuki; Matoba, Sumito;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wu, Ting; Qu, Chao; Li, Yiyong; Li, Xu; Zhou, Guoyi; Liu, Shizhong; Chu, Guowei; Meng, Ze; Lie, Zhiyang; Liu, Juxiu;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lickley, Megan; Cael, B. B.; Solomon, Susan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
White, Rob;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Yang, Yan; Hopping, Kelly A.; Wang, Genxu; Chen, Ji; Peng, Ahui; Klein, Julia A.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mau, Rebecca L.; Dijkstra, Paul; Schwartz, Egbert; Koch, Benjamin J.; Hungate, Bruce A.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santer, Benjamin D.; Solomon, Susan; Bonfils, Celine; Zelinka, Mark D.; Painter, Jeffrey F.; Beltran, Francisco; Fyfe, John C.; Johannesson, Gardar; Mears, Carl; Ridley, David A.; Vernier, Jean-Paul; Wentz, Frank J.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wegmann, Martin; Bronnimann, Stefan; Compo, Gilbert P.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gong, Yu; Wu, Jianghua; Vogt, Judith; Le, Thuong Ba;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Debouk, Haifa; de Bello, Francesco; Sebastia, Maria-Teresa;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lasisi, Ayodele; Ghazali, Rozaida; Chiroma, Haruna;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Duvillard, Pierre-Allain; Ravanel, Ludovic; Deline, Philip;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Chang, Ilhan; Lee, Minhyeong; Cho, Gye-Chun;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Oschlies, Andreas; Koeve, Wolfgang; Landolfi, Angela; Kaehler, Paul;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lobato-Sanchez, Rene; Angel Altamirano-del-Carmen, Miguel;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Gomis-Cebolla, J.; Jimenez-Munoz, J. C.; Sobrino, J. A.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Baruah, Gaurav; Molau, Ulf; Bai, Yang; Alatalo, Juha M.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rasiah, Rajah; Kari, Fatimah; Sadoi, Yuri; Mintz-Habib, Nazia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lajciak, Milan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Feng, Jiajie; Penton, C. Ryan; He, Zhili; Van Nostrand, Joy D.; Yuan, Mengting M.; Wu, Liyou; Wang, Cong; Qin, Yujia; Shi, Zhou J.; Guo, Xue; Schuur, Edward A. G.; Luo, Yiqi; Bracho, Rosvel; Konstantinidis, Konstantinos T.; Cole, James R.; Tiedje, James M.; Yang, Yunfeng; Zhou, Jizhong;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Drake, John E.; Furze, Morgan E.; Tjoelker, Mark G.; Carrillo, Yolima; Barton, Craig V. M.; Pendall, Elise;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mauritsen, Thorsten; Pincus, Robert;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Alizadeh-Choobari, O.; Ghafarian, P.; Adibi, P.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Olson, R.; An, S-, I; Fan, Y.; Chang, W.; Evans, J. P.; Lee, J-Y;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Goodwin, Philip; Katavouta, Anna; Roussenov, Vassil M.; Foster, Gavin L.; Rohling, Eelco J.; Williams, Richard G.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kramer, Ryan J.; Soden, Brian J.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Qing, Feiyao; Guo, Qin; Chen, Liang; Quan, Hengdao; Mizukado, Junji;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dima, M.; Lohmann, G.; Knorr, G.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ding, Yongjian; Zhang, Shiqiang; Zhao, Lin; Li, Zhongqin; Kang, Shichang;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Shaffer, Gary; Fernandez Villanueva, Esteban; Rondanelli, Roberto; Pedersen, Jens Olaf Pepke; Olsen, Steffen Malskr; Huber, Matthew;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kittredge, Heather A.; Cannone, Teresa; Funk, Joseph; Chapman, Samantha K.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sugiyama, Noriyuki; Kravtsov, Sergey; Roebber, Paul;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Huang, Ping;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
McCabe, Gregory J.; Wolock, David M.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
van den Berg, Maarten; Hof, Andries F.; van Vliet, Jasper; van Vuuren, Detlef P.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Xu, Zhenzhu; Hou, Yanhui; Zhang, Lihua; Liu, Tao; Zhou, Guangsheng;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cai, Wenju; Wu, Lixin; Lengaigne, Matthieu; Li, Tim; McGregor, Shayne; Kug, Jong-Seong; Yu, Jin-Yi; Stuecker, Malte F.; Santoso, Agus; Li, Xichen; Ham, Yoo-Geun; Chikamoto, Yoshimitsu; Ng, Benjamin; McPhaden, Michael J.; Du, Yan; Dommenget, Dietmar; Jia, Fan; Kajtar, Jules B.; Keenlyside, Noel; Lin, Xiaopei; Luo, Jing-Jia; Martin-Rey, Marta; Ruprich-Robert, Yohan; Wang, Guojian; Xie, Shang-Ping; Yang, Yun; Kang, Sarah M.; Choi, Jun-Young; Gan, Bolan; Kim, Geon-Il; Kim, Chang-Eun; Kim, Sunyoung; Kim, Jeong-Hwan; Chang, Ping;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hakuba, Maria Z.; Stephens, Graeme L.; Christophe, Bruno; Nash, Alfred E.; Foulon, Bernard; Bettadpur, Srinivas, V; Tapley, Byron D.; Webb, Frank H.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Quan, Xiao-Wei; Hoerling, Martin P.; Perlwitz, Judith; Diaz, Henry F.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kaczmarski, Mikolaj; Szala, Klaudia; Kloskowski, Janusz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kahre, M. A.; Hollingsworth, J. L.; Haberle, R. M.; Wilson, R. J.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Li, Donghuan; Zhou, Tianjun; Zou, Liwei; Zhang, Wenxia; Zhang, Lixia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Stark, S.; Vaisanen, M.; Ylanne, H.; Julkunen-Tiitto, R.; Martz, F.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
De Kort, Hanne; Prunier, Jerome G.; Tessier, Marc; Turlure, Camille; Baguette, Michel; Stevens, Virginie M.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hardinata, A.; Putri, R. E.; Permanasari, A.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Draper, Alex M.; Weissburg, Marc J.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Santana, M. M.; Gonzalez, J. M.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Brewer, Paul R.; McKnight, Jessica;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Launder, Brian;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sethupathi, P. Baskara; Martin, M. Leenus Jesu; Chandradass, J.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Aljaryian, Rasha; Kumar, Lalit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Xiao, Xi; Agusti, Susana; Pan, Yaoru; Yu, Yan; Wu, Jiaping; Duarte, Carlos M.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ellis, Sean F.; Fooks, Jacob R.; Messer, Kent D.; Miller, Matthew J.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Drieu, Robin; Rusch, Adrien;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Persson, U. Martin; Johansson, Daniel J. A.; Cederberg, Christel; Hedenus, Fredrik; Bryngelsson, David;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dietz, Simon; Bowen, Alex; Dixon, Charlie; Gradwell, Philip;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Liang, Kaiming; Zhang, Yun; Li, Jinhua; Zhao, Chenchen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
McGaw, Janet;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Blumenthal, Dana M.; Mueller, Kevin E.; Kray, Julie A.; LeCain, Daniel R.; Pendall, Elise; Duke, Sara; Zelikova, T. Jane; Dijkstra, Feike A.; Williams, David G.; Morgan, Jack A.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Yeo, Sara K.; Handlos, Zachary J.; Karambelas, Alexandra; Su, Leona Y. -F.; Rose, Kathleen M.; Brossard, Dominique; Griffin, Kyle S.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tang, Jing; Schurgers, Guy; Valolahti, Hanna; Faubert, Patrick; Tiiva, Paivi; Michelsen, Anders; Rinnan, Riikka;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Westervelt, D. M.; Horowitz, L. W.; Naik, V.; Golaz, J. -C.; Mauzerall, D. L.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mercado, Lina M.; Medlyn, Belinda E.; Huntingford, Chris; Oliver, Rebecca J.; Clark, Douglas B.; Sitch, Stephen; Zelazowski, Przemyslaw; Kattge, Jens; Harper, Anna B.; Cox, Peter M.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Hossain, Md. Faruque;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ogg, James G.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Thakuri, Sudeep; Dahal, Suchana; Shrestha, Dibas; Guyennon, Nicolas; Romano, Emanuele; Colomboe, Nicola; Salerno, Franco;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Wang, Guocheng; Huang, Yao; Wei, Yurong; Zhang, Wen; Li, Tingting; Zhang, Qing;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
De Frenne, Pieter; Rodriguez-Sanchez, Francisco; De Schrijver, An; Coomes, David A.; Hermy, Martin; Vangansbeke, Pieter; Verheyen, Kris;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Miyamoto, Yasushi; Nakano, Tadashi; Yamada, Katsumasa; Hatakeyama, Keisuke; Hamaguchi, Masami;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Koltz, Amanda M.; Classen, Aimee T.; Wright, Justin P.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rencurrel, M. Cameron; Rose, Brian E. J.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Faraca, Giorgia; Martinez-Sanchez, Veronica; Astrup, Thomas F.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Kikuchi, Yoshitomo; Tada, Akiyo; Musolin, Dmitry L.; Hari, Nobuhiro; Hosokawa, Takahiro; Fujisaki, Kenji; Fukatsu, Takema;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Capotondi, Antonietta; Sardeshmukh, Prashant D.; Di Lorenzo, Emanuele; Subramanian, Aneesh C.; Miller, Arthur J.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Weller, Evan; Min, Seung-Ki; Cai, Wenju; Zwiers, Francis W.; Kim, Yeon-Hee; Lee, Donghyun;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Naud, Catherine M.; Posselt, Derek J.; van den Heever, Susan C.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lovejoy, S.; Amador, L. del Rio; Hebert, R.; de Lima, I.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Fagodiya, R. K.; Pathak, H.; Kumar, A.; Bhatia, A.; Jain, N.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lewin, Keith F.; McMahon, Andrew M.; Ely, Kim S.; Serbin, Shawn P.; Rogers, Alistair;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jing, Xianwen; Suzuki, Kentaroh; Guo, Huan; Goto, Daisuke; Ogura, Tomoo; Koshiro, Tsuyoshi; Muelmenstaedt, Johannes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Oliverio, Angela M.; Bradford, Mark A.; Fierer, Noah;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Berman, A.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dzhamalov, R. G.; Reshetnyak, O. S.; Safronova, T. I.; Myagkova, K. G.; Vlasov, K. G.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Knutti, Reto; Rugenstein, Maria A. A.; Hegerl, Gabriele C.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Saravesi, Karita; Markkola, Annamari; Taulavuori, Erja; Syvanpera, Ilkka; Suominen, Otso; Suokas, Marko; Saikkonen, Kari; Taulavuori, Kari;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Stefanica, Mirela; Butnaru, Gina Ionela;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Panetta, Anne Marie; Stanton, Maureen L.; Harte, John;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rich, Roy L.; Stefanski, Artur; Montgomery, Rebecca A.; Hobbie, Sarah E.; Kimball, Bruce A.; Reich, Peter B.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
